"","timestamp_ros","timestamp_sys...Y.m.d.H.M.S..f.","latitude","longitude","depth","distance_to_ocean_floor","velX","velY","velZ","roll","pitch","yaw","navMode","acousticAltimeter","forwardStereo","battery_volts","altitudeUsed","cotsNumFound","cotsNumMaybe","missionState","errorState","storeData","storeImageData"
"5431",1740498161,2.02502e+13,18.35066454,-64.69938627,3.9037,1.443417643,-0.393435952,-0.76965463,0.087511445,0.275576994,-4.663119943,-160.1678855,2,1.544999957,2.805418253,16.39,1.544999957,0,0,1,0,1,1
"5441",1740498162,2.02502e+13,18.3506663,-64.69938448,3.9437,1.360877918,-0.086093511,0.571319627,0.051294566,1.687790933,-3.524996364,-160.1265356,2,1.513000011,2.805418253,16.12,1.513000011,0,0,1,0,1,1
"5451",1740498163,2.02502e+13,18.35066272,-64.69938284,4.0227,1.277061218,0.65905436,0.188899159,0.076116061,0.702848221,-1.590964643,-159.6036298,2,1.472000003,2.805418253,16.28,1.472000003,0,0,1,0,1,1
"5461",1740498164,2.02502e+13,18.35066095,-64.69938168,4.1497,1.259687776,0.004605367,-0.722139494,0.096813159,2.557734296,1.270555872,-157.7371433,2,1.42900002,2.805418253,16.25,1.42900002,0,0,1,0,1,1
"5471",1740498165,2.02502e+13,18.35065899,-64.69938421,4.1937,1.327263429,-0.40321983,-0.861023853,0.045123519,4.484497626,0.73598036,-154.9062338,3,1.399000049,2.805418253,16.34,1.399000049,0,0,1,0,1,1
"5481",1740498166,2.02502e+13,18.35065364,-64.69938978,4.1677,1.383289964,-0.410096189,-0.868644052,-0.027554564,3.619938802,0.42949811,-154.727556,3,1.373999953,2.805418253,15.92,1.373999953,0,0,1,0,1,1
"5491",1740498167,2.02502e+13,18.35065026,-64.69939008,4.0977,1.326005422,-0.142626601,-0.300520749,-0.063864752,3.139106119,1.559279384,-156.8262826,2,1.363000035,2.805418253,16.23,1.363000035,0,0,1,0,1,1
"5501",1740498168,2.02502e+13,18.3506437,-64.69939289,4.0667,1.392086757,0,-3.69e-14,-0.057774802,2.659932746,2.127496044,-157.5352838,2,1.378000021,2.805418253,16.37,1.378000021,0,0,1,0,1,1
"5511",1740498169,2.02502e+13,18.35064363,-64.6993951,4.0667,1.444458784,-0.248135601,0.344249657,0.022524572,3.462626683,2.6275745,-157.066036,2,1.406000018,2.805418253,16.48,1.406000018,0,0,1,0,1,1
"5521",1740498170,2.02502e+13,18.35064255,-64.69939825,4.1147,1.507755189,-0.331192534,-0.020485022,0.048531186,2.761611888,-0.144530643,-155.8595783,2,1.444000006,2.805418253,16.28,1.444000006,0,0,1,0,1,1
"5531",1740498171,2.02502e+13,18.35064016,-64.69940309,4.1857,1.535376524,-0.897212169,-0.071160519,0.093883344,0.716118216,-2.533116365,-157.0443296,2,1.480000019,2.805418253,16.17,1.480000019,0,0,1,0,1,1
"5541",1740498172,2.02502e+13,18.35063599,-64.69940455,4.1937,1.487636377,0.116432478,-0.328946361,-0.053799591,-1.594708655,-1.410062856,-161.5816259,2,1.491999984,2.805418253,16.39,1.491999984,0,0,1,0,1,1
"5551",1740498173,2.02502e+13,18.35063579,-64.69940609,4.2067,1.449089778,0,0,0.022049681,-2.37900974,0.291487792,-163.3959297,2,1.501999974,2.805418253,16.37,1.501999974,0,0,1,0,1,1
"5561",1740498174,2.02502e+13,18.35063199,-64.69940456,4.2647,1.411650308,0.725270838,0.343063709,0.057301365,-3.14699371,-2.392653261,-163.1909693,2,1.498000026,2.805418253,16.23,1.498000026,0,0,1,0,1,1
"5571",1740498175,2.02502e+13,18.35062433,-64.69940541,4.4667,1.339361123,0.053766994,-0.833290401,0.139898067,-0.270689165,-1.273240778,-161.584317,2,1.476999998,2.805418253,16.37,1.476999998,0,0,1,0,1,1
"5581",1740498176,2.02502e+13,18.35061865,-64.6994062,4.4707,1.396998281,-0.105175837,-0.884919757,0.025453471,1.004970702,-1.715904642,-158.6474986,2,1.457000017,2.805418253,16.06,1.457000017,0,0,1,0,1,1
"5591",1740498177,2.02502e+13,18.35061196,-64.69940819,4.4357,1.377880685,0.241890849,-0.754696037,-0.03890484,1.58886692,-0.203540924,-156.4039172,2,1.434999943,2.805418253,16.14,1.434999943,0,0,1,0,1,1
"5601",1740498178,2.02502e+13,18.3506071,-64.69940952,4.4317,1.373047513,-0.372358117,-0.858865971,6.74e-05,2.322409009,0.458778101,-156.5610936,3,1.411000013,2.805418253,16.17,1.411000013,0,0,1,0,1,1
"5611",1740498179,2.02502e+13,18.35059888,-64.69941339,4.4707,1.360697131,-0.37279799,-0.856808054,0.041452955,2.235425238,2.686799732,-156.4861527,3,1.398000002,2.805418253,15.89,1.398000002,0,0,1,0,1,1
"5621",1740498180,2.02502e+13,18.35059338,-64.69941491,4.5187,1.437645669,-0.241751687,-0.56529443,0.066664323,2.977041894,0.760674171,-156.0342672,2,1.396000028,2.805418253,16.09,1.396000028,0,0,1,0,1,1
"5631",1740498181,2.02502e+13,18.35058947,-64.6994167,4.5367,1.412801452,-0.024630922,-0.323114295,0.003693407,2.606688841,1.378063195,-155.8125319,2,1.404999971,2.805418253,16.34,1.404999971,0,0,1,0,1,1
"5641",1740498182,2.02502e+13,18.35058464,-64.69941753,4.5457,1.425833627,-0.150089232,-0.382727014,-0.001344527,1.239908589,1.800342673,-155.2470194,2,1.416000009,2.805418253,16.31,1.416000009,0,0,1,0,1,1
"5651",1740498183,2.02502e+13,18.3505805,-64.69942118,4.5017,1.450555906,-0.363800471,-0.075974807,0.017256533,1.582801283,0.27902568,-154.2668732,2,1.42900002,2.805418253,16.2,1.42900002,0,0,1,0,1,1
"5661",1740498184,2.02502e+13,18.35058479,-64.69941768,4.5187,1.471620474,0.439819863,0.695198764,0.013567498,0.738663185,-0.35586056,-153.8393032,2,1.455000043,2.805418253,16,1.455000043,0,0,1,0,1,1
"5671",1740498185,2.02502e+13,18.35058211,-64.6994187,4.5407,1.438924382,-0.301386103,-0.165503829,0.022922724,2.164404479,-0.11909589,-153.0890067,2,1.470000029,2.805418253,16.14,1.470000029,0,0,1,0,1,1
"5681",1740498186,2.02502e+13,18.35058179,-64.69941977,4.6687,1.455541504,3.26e-14,0,0.113811546,2.53216334,-0.550623848,-152.325801,2,1.480000019,2.805418253,16.42,1.480000019,0,0,1,0,1,1
"5691",1740498187,2.02502e+13,18.35057666,-64.69942291,4.7737,1.446898829,-0.424379539,-0.845113734,0.109910813,1.275718216,-1.43690679,-153.3362323,3,1.486999989,2.805418253,16.14,1.486999989,0,0,1,0,1,1
"5701",1740498188,2.02502e+13,18.35057225,-64.69942591,4.7517,1.412718067,-0.375514553,-0.509825825,-0.022020275,0.532263012,-0.478011387,-153.5741688,2,1.470999956,2.805418253,16.25,1.470999956,0,0,1,0,1,1
"5711",1740498189,2.02502e+13,18.35057177,-64.69942415,4.7167,1.334426613,0.436274226,-0.789760151,-0.033652607,1.784713273,0.353221945,-154.1175789,2,1.462000012,2.805418253,16.2,1.462000012,0,0,1,0,1,1
"5721",1740498190,2.02502e+13,18.35056572,-64.69942731,4.7567,1.334426613,-0.43006026,-0.838998302,0.051578186,1.12386897,-0.692067191,-152.8609329,3,1.445000052,2.805418253,16.06,1.445000052,0,0,1,0,1,1
"5731",1740498191,2.02502e+13,18.35055817,-64.69943149,4.8797,1.334426613,-0.442906548,-0.838069572,0.134982703,1.075638212,0.150465092,-152.1443092,3,1.425999999,2.805418253,16.25,1.425999999,0,0,1,0,1,1
"5741",1740498192,2.02502e+13,18.35055062,-64.69943564,4.9627,1.334426613,-0.431621389,-0.841308978,0.081993467,2.449834771,0.335726676,-152.8406199,3,1.409999967,2.805418253,16.28,1.409999967,0,0,1,0,1,1
"5751",1740498193,2.02502e+13,18.35054807,-64.69943918,4.9757,1.328994053,-0.456288676,0.099893427,0.00993291,2.049885004,0.41481053,-154.0634018,2,1.381000042,2.805418253,16.45,1.381000042,0,0,1,0,1,1
"5761",1740498194,2.02502e+13,18.35054896,-64.69943817,4.8887,1.320386154,-0.413784042,-0.851623748,-0.10217366,1.726145661,2.681096095,-154.0860234,3,1.370000005,2.805418253,16.06,1.370000005,0,0,1,0,1,1
"5771",1740498195,2.02502e+13,18.3505467,-64.69943869,4.8047,1.318952557,0.214262067,0.244401637,-0.095585093,1.067981354,1.674374516,-154.9690169,2,1.360999942,2.805418253,16.2,1.360999942,0,0,1,0,1,1
"5781",1740498196,2.02502e+13,18.35054922,-64.69943988,4.8137,1.329360355,-0.242228087,0.206639119,0.006678361,-0.524586357,-0.072842873,-155.6376927,2,1.35800004,2.805418253,16.14,1.35800004,0,0,1,0,1,1
"5791",1740498197,2.02502e+13,18.35054926,-64.6994417,4.9237,1.329421712,0.11205344,-0.027895798,0.133843688,-0.598604716,1.223371414,-157.8802631,2,1.363000035,2.805418253,16.2,1.363000035,0,0,1,0,1,1
"5801",1740498198,2.02502e+13,18.35054997,-64.69943999,4.9367,1.391565903,-0.344231616,-0.86594377,0.004533907,0.912432491,2.753798148,-158.321152,3,1.371999979,2.805418253,16.31,1.371999979,0,0,1,0,1,1
"5811",1740498199,2.02502e+13,18.35054466,-64.69944311,4.8967,1.414799393,-0.198999817,-0.124431414,-0.028256835,-0.13711631,-0.153228999,-157.4758611,2,1.383999944,2.805418253,16.09,1.383999944,0,0,1,0,1,1
"5821",1740498200,2.02502e+13,18.35054252,-64.69944447,4.8707,1.390254664,-0.353087735,-0.862856337,-0.030116518,-1.711552743,0.389105958,-157.7452849,3,1.398000002,2.805418253,16.03,1.398000002,0,0,1,0,1,1
"5831",1740498201,2.02502e+13,18.35053949,-64.69944668,4.8797,1.392258209,-0.152074502,0.007710171,-0.003864745,-0.085145702,-0.154512595,-156.0009905,2,1.406000018,2.805418253,16.37,1.406000018,0,0,1,0,1,1
"5841",1740498202,2.02502e+13,18.3505378,-64.69944693,4.9537,1.386129423,0,0,0.07415492,0.345677438,-1.207645966,-156.1411324,2,1.411999941,2.805418253,16.28,1.411999941,0,0,1,0,1,1
"5851",1740498203,2.02502e+13,18.35053681,-64.69944795,5.0247,1.402633074,0,-2.38e-14,0.054372804,1.600787739,-2.041853979,-155.7133712,2,1.39199996,2.805418253,16.2,1.39199996,0,0,1,0,1,1
"5861",1740498204,2.02502e+13,18.35053344,-64.69944938,5.0817,1.346750264,0,0,0.084155531,1.722961938,-0.46055251,-156.7250045,2,1.373000026,2.805418253,16.2,1.373000026,0,0,1,0,1,1
"5871",1740498205,2.02502e+13,18.35053027,-64.69944941,5.0907,1.279408308,-0.012004676,0.332025438,0.007958868,1.623530783,1.14158606,-157.6306333,2,1.348999977,2.805418253,16.28,1.348999977,0,0,1,0,1,1
"5881",1740498206,2.02502e+13,18.35052564,-64.69945339,5.0817,1.287835252,-0.313600864,-0.262784503,0.001298763,2.714331807,0.998396856,-155.8213428,2,1.330000043,2.805418253,16.14,1.330000043,0,0,1,0,1,1
"5891",1740498207,2.02502e+13,18.35052028,-64.69945215,5.0597,1.204030937,0.260434775,-0.629391304,-0.013638729,3.566714534,0.89295684,-156.1083885,2,1.281000018,2.805418253,16.06,1.281000018,0,0,1,0,1,1
"5901",1740498208,2.02502e+13,18.35051571,-64.6994543,5.0547,1.204030937,-0.389799965,-0.843987502,-0.011254597,4.089327499,3.185635732,-155.2099587,3,1.256999969,2.805418253,16.48,1.256999969,0,0,1,0,1,1
"5911",1740498209,2.02502e+13,18.35051132,-64.69945647,5.0467,1.343698866,0,0,0.002078075,3.96334248,2.763782394,-152.6598521,2,1.271999955,2.805418253,16.09,1.271999955,0,0,1,0,1,1
"5921",1740498210,2.02502e+13,18.35050892,-64.69945747,5.0287,1.385898254,0,0,-0.018243952,3.412062774,2.455976394,-152.3856472,2,1.29400003,2.805418253,16.48,1.29400003,0,0,1,0,1,1
"5931",1740498211,2.02502e+13,18.35050136,-64.69946162,4.9587,1.385898254,-0.441167539,-0.838946249,-0.110906471,2.065120814,0.977492094,-152.2620071,3,1.32099998,2.805418253,16.42,1.32099998,0,0,1,0,1,1
"5941",1740498212,2.02502e+13,18.35049887,-64.69946304,4.9677,1.280034888,-0.455519298,-0.837074767,0.009107163,1.668545588,-0.50831001,-151.4459084,3,1.317999959,2.805418253,16.51,1.317999959,0,0,1,0,1,1
"5951",1740498213,2.02502e+13,18.3504958,-64.69946711,4.9847,1.343453705,-0.426900863,-0.85043452,0.048226882,0.600530243,2.006040937,-153.3443329,3,1.340000033,2.805418253,16.09,1.340000033,0,0,1,0,1,1
"5961",1740498214,2.02502e+13,18.35049052,-64.69946978,5.0507,1.232433419,-0.227127343,-0.486935544,0.060241778,-0.20479265,-0.901752739,-154.5918947,2,1.376000047,2.805418253,15.98,1.376000047,0,0,1,0,1,1
"5971",1740498215,2.02502e+13,18.35048515,-64.69947241,5.0947,1.352134423,-0.39407878,-0.852222571,0.065936124,-0.538577898,-0.332547916,-155.1836215,3,1.371999979,2.805418253,16.31,1.371999979,0,0,1,0,1,1
"5981",1740498216,2.02502e+13,18.35048123,-64.69947385,5.1347,1.3195229,-0.398111379,-0.84780336,0.049468149,-1.175521653,-1.512752866,-154.846251,3,1.371000051,2.805418253,16.42,1.371000051,0,0,1,0,1,1
"5991",1740498217,2.02502e+13,18.35047762,-64.69947732,5.1427,1.464417188,0,-2.85e-14,-0.017715977,-0.985925246,-1.994285964,-153.8068461,2,1.348999977,2.805418253,16.34,1.348999977,0,0,1,0,1,1
"6001",1740498218,2.02502e+13,18.35047305,-64.69947969,5.1647,1.404618238,0,0,0.054379974,-0.376730744,-0.637983012,-154.6251441,2,1.332000017,2.805418253,16.2,1.332000017,0,0,1,0,1,1
"6011",1740498219,2.02502e+13,18.35046711,-64.69948336,5.2137,1.811812816,-0.730044755,-0.678754158,0.050905367,0.626208456,0.098828737,-153.2282743,2,1.468999982,2.805418253,16,1.468999982,0,0,1,0,1,1
"6021",1740498220,2.02502e+13,18.35046211,-64.69948608,5.3187,2.080523352,0,0,0.103174864,0.06981523,-4.424165263,-151.6442026,2,1.674999952,2.805418253,16.2,1.674999952,0,0,1,0,1,1
"6031",1740498221,2.02502e+13,18.35045617,-64.69949112,5.5037,1.973068874,-0.492320705,-0.790722423,0.191597772,-2.462984598,-10.98345099,-148.0927761,3,1.776000023,2.805418253,16.25,1.776000023,0,0,1,0,1,1
"6041",1740498222,2.02502e+13,18.35044995,-64.69949602,5.6967,2.204168119,-0.541520264,-0.769301772,0.192803846,1.646296879,-7.823177675,-144.8579018,3,1.906000018,2.805418253,16.2,1.906000018,0,0,1,0,1,1
"6051",1740498223,2.02502e+13,18.35044521,-64.69950001,5.9077,2.71346529,-0.63416912,-0.718211827,0.210999505,7.358479613,-10.13329106,-138.5560801,3,2.040999889,2.805418253,16.37,2.040999889,0,0,1,0,1,1
"6061",1740498224,2.02502e+13,18.35044047,-64.69950409,6.2547,2.772282991,-0.525554867,-0.377399325,0.277679196,17.9157514,-12.26459003,-126.3606227,2,2.255000114,2.335274935,16.09,2.255000114,0,0,1,0,1,1
"6071",1740498225,2.02502e+13,18.35043629,-64.69951071,6.5357,2.623731114,-0.52261759,-0.401067147,0.28002199,20.36450487,-11.68582349,-118.1832305,2,2.492000103,2.621458769,15.92,2.492000103,0,0,1,0,1,1
"6081",1740498226,2.02502e+13,18.35043482,-64.6995155,6.6897,3.214785786,-0.611348934,-0.188931454,0.15529542,13.43174768,-4.613362424,-120.3323776,2,2.684999943,2.621458769,15.95,2.684999943,0,0,1,0,1,1
"6091",1740498227,2.02502e+13,18.35043181,-64.69952102,6.8307,3.902912148,-0.857353951,-0.500589245,0.13944959,6.213163628,-6.533799289,-128.3563774,2,2.984999895,2.621458769,15.98,2.984999895,0,0,1,0,1,1
"6101",1740498228,2.02502e+13,18.35043169,-64.69952105,7.0237,3.981857504,-0.016977895,-0.114886241,0.192578752,-20.68889116,11.56998259,-171.5937306,3,3.282000065,2.621458769,16.42,3.282000065,0,0,1,0,1,1
"6111",1740498229,2.02502e+13,18.35042726,-64.69951892,7.0767,3.981857504,0.52823683,-0.621455182,0.061748859,-9.63405784,-6.111793339,139.6355174,3,3.654999971,2.621458769,16.37,3.654999971,0,0,1,0,1,1
"6121",1740498230,2.02502e+13,18.35042302,-64.69951122,7.2387,3.981857504,0.936301675,-0.326879358,0.148671255,-13.85471071,-10.67821314,109.2450306,3,4.065000057,2.621458769,16.2,4.065000057,0,0,1,0,1,1
"6131",1740498231,2.02502e+13,18.35042061,-64.69950238,7.5157,3.981857504,0.903981651,-0.292110295,0.283867854,-5.147470602,-25.72366104,107.9076244,3,4.290999889,2.621458769,16.28,4.290999889,0,0,1,0,1,1
"6141",1740498232,2.02502e+13,18.35041833,-64.69949527,8.0517,2.93169448,0.218894925,0.092731329,0.544248764,2.682622216,-35.84152952,109.592257,2,4.458000183,2.082021952,16.39,2.93169448,0,0,1,0,1,1
"6151",1740498233,2.02502e+13,18.35041798,-64.69949503,8.7807,2.45910537,-6.04e-14,0,0.783539837,4.686031394,-42.6320548,104.5297293,2,4.044000149,0.745252669,16.09,2.45910537,0,0,1,0,1,1
"6161",1740498234,2.02502e+13,18.35041816,-64.69949364,9.0407,2.035919984,0,0,0.275471985,1.02498295,-21.33527829,102.9313193,2,4.160999775,0.58577925,16.39,2.035919984,0,0,1,0,1,1
"6171",1740498235,2.02502e+13,18.35041841,-64.69949402,8.9697,1.426655111,-0.195372871,0.052073327,-0.078911873,-4.998762816,-2.567457928,102.9581602,2,3.357000113,1.031324863,16.53,1.426655111,0,0,1,0,1,1
"6181",1740498236,2.02502e+13,18.35041862,-64.69949599,8.9037,1.702309654,-0.198436519,-0.007299142,-0.071334302,0.079978929,-0.974842193,109.8377478,2,2.986000061,1.127463102,16.34,1.702309654,0,0,1,0,1,1
"6191",1740498237,2.02502e+13,18.3504163,-64.699491,9.0227,1.364182183,0.720014021,-0.299914962,0.138036737,-0.170838834,-22.35187548,108.5366953,2,2.569999933,0.616461813,16.48,1.364182183,0,0,1,0,1,1
"6201",1740498238,2.02502e+13,18.35041506,-64.69948747,9.0757,1.314948306,0,0,0.049786349,-1.5900812,-15.01545738,100.3699786,2,1.937000036,0.545702696,16.42,1.314948306,0,0,1,0,1,1
"6211",1740498239,2.02502e+13,18.35041585,-64.69949094,8.9437,0.991114128,-0.192157077,0.069424337,-0.13545619,7.34706124,0.144829758,96.79440236,2,1.475999951,0.710044205,16.25,1.475999951,0,0,1,0,1,1
"6221",1740498240,2.02502e+13,18.35041615,-64.69949432,8.8467,0.993591201,-0.14842277,-0.021348672,-0.136072241,11.58366688,7.845761704,109.6879822,2,1.338999987,0.916336536,16.25,1.338999987,0,0,1,0,1,1
"6231",1740498241,2.02502e+13,18.35041412,-64.69949394,8.6577,1.024440399,0.257856551,-0.43610531,-0.179836605,13.93451894,-9.72769379,138.8524769,2,1.307999969,2.78716135,16.53,1.307999969,0,0,1,0,1,1
"6241",1740498242,2.02502e+13,18.35040975,-64.69949061,8.7547,1.125599154,0.397165025,-0.448253925,0.113273953,10.56847757,-15.38316416,133.7246286,2,1.18599999,1.449425817,16.31,1.18599999,0,0,1,0,1,1
"6251",1740498243,2.02502e+13,18.35040742,-64.69948739,8.8957,1,0.430728978,-0.283924214,0.145138534,4.892215242,-9.291829382,111.6700252,2,1.065000057,0.766997695,16.53,1.065000057,0,0,1,0,1,1
"6261",1740498244,2.02502e+13,18.35040842,-64.69949214,8.8647,1,0.247583336,-0.034646436,-0.036625362,-0.593316387,0.361985455,97.96618832,3,1.006000042,0.788170636,16.56,1.006000042,0,0,1,0,1,1
"6271",1740498245,2.02502e+13,18.35040808,-64.69949112,8.7727,0.900245334,-0.127918391,-0.063325375,-0.076384838,1.271452975,9.525531218,95.13886466,2,1.011000037,0.968833625,16.28,1.011000037,0,0,1,0,1,1
"6281",1740498246,2.02502e+13,18.35040697,-64.69948972,8.6277,1.100621118,0.456558349,-0.137531032,-0.155653347,6.249903656,6.362953572,106.3565835,2,1.039000034,1.092960954,16.39,1.039000034,0,0,1,0,1,1
"6291",1740498247,2.02502e+13,18.35040561,-64.69948477,8.5087,1.015697686,0.614537876,-0.227673147,-0.11930216,5.355161361,-0.708228865,109.3186635,2,0.999000013,0.711241901,16.56,0.999000013,0,0,1,0,1,1
"6301",1740498248,2.02502e+13,18.35040689,-64.69948856,8.3817,1.015697686,-0.838363932,0.319213994,-0.131294339,-3.070835793,6.96649577,110.8447844,3,0.995999992,0.719061613,16.31,0.995999992,0,0,1,0,1,1
"6311",1740498249,2.02502e+13,18.35040625,-64.69948689,8.2497,1.178753938,0.044195935,-0.007942284,-0.137510523,-2.127397647,5.732156775,113.3922307,2,0.875,0.776393175,16.53,0.875,0,0,1,0,1,1
"6321",1740498250,2.02502e+13,18.35040617,-64.69948656,8.0777,0.818832928,0.102350933,-0.024218074,-0.15972899,2.11933055,1.310330533,111.7012221,2,0.84799999,0.969998002,16.56,0.84799999,0,0,1,0,1,1
"6331",1740498251,2.02502e+13,18.35040564,-64.69948501,7.9767,0.825817616,0.375895834,-0.1081641,-0.081755772,3.615654991,0.831335278,107.8438373,2,0.829999983,0.637612522,16.53,0.829999983,0,0,1,0,1,1
"6341",1740498252,2.02502e+13,18.3504056,-64.69948355,7.8587,0.965016067,0.032897202,0.071333743,-0.13261078,-0.42440799,-2.847774541,104.228026,2,0.744000018,0.578330278,16.48,0.744000018,0,0,1,0,1,1
"6351",1740498253,2.02502e+13,18.35040693,-64.69948603,7.7267,1.042132199,-0.330347718,0.156250029,-0.146513149,-1.056623492,14.22567891,106.9766488,2,0.786000013,1.752327442,16.53,0.786000013,0,0,1,0,1,1
"6361",1740498254,2.02502e+13,18.35040626,-64.69948627,7.4057,1.143495362,0.247481247,-0.282049815,-0.352135785,11.79472919,14.53248258,122.4752244,2,0.86500001,1.479873061,16.17,0.86500001,0,0,1,0,1,1
"6371",1740498255,2.02502e+13,18.35040273,-64.69948147,7.0897,1.39403858,0.546455261,-0.365702457,-0.248424942,16.32195863,2.897831308,123.5582538,2,0.953999996,1.479873061,16.42,0.953999996,0,0,1,0,1,1
"6381",1740498256,2.02502e+13,18.35040007,-64.69947744,7.0587,1.120316574,0.792123858,-0.500861557,-0.031301252,10.83742063,0.948050873,122.3052961,3,1.047999978,2.448680878,16.56,1.047999978,0,0,1,0,1,1
"6391",1740498257,2.02502e+13,18.35039572,-64.69946976,7.1067,1.120316574,0.825961973,-0.466704949,0.049994202,9.223172295,-1.164072545,119.4684067,3,1.093000054,1.210270762,16.53,1.093000054,0,0,1,0,1,1
"6401",1740498258,2.02502e+13,18.35039422,-64.69946676,7.1377,1.038951518,0.225478137,-0.107749435,0.032585428,5.492866988,-1.505981692,115.5418184,3,1.106999993,0.694666862,16.45,1.106999993,0,0,1,0,1,1
"6411",1740498259,2.02502e+13,18.35039231,-64.69946177,6.9537,1.038951518,0.929477284,-0.300675838,-0.169594153,-1.571671913,8.587138876,107.9258713,3,1.050999999,2.826542139,15.42,1.050999999,0,0,1,0,1,1
"6421",1740498260,2.02502e+13,18.35039138,-64.6994579,6.7207,0.810221317,0,-2.33e-14,-0.243313391,-5.21563506,3.384695264,94.83577661,2,1.001999974,1.538248777,16.34,1.001999974,0,0,1,0,1,1
"6431",1740498261,2.02502e+13,18.35039094,-64.69944991,6.7467,0.810221317,0.249377235,-0.011432432,0.021468593,-1.110842514,-3.551440305,92.62485895,3,0.915000021,0.812115669,16.51,0.915000021,0,0,1,0,1,1
"6441",1740498262,2.02502e+13,18.35039099,-64.69945299,6.7817,0.810221317,-0.899184633,0.008113056,0.035307155,0.387866144,3.624332323,90.51697986,3,0.828000009,0.464678347,16.53,0.828000009,0,0,1,0,1,1
"6451",1740498263,2.02502e+13,18.35039038,-64.69946075,6.6937,1.955391054,-0.03193369,0.015990937,-0.083364539,-1.955236478,3.589389916,83.44571151,2,0.760999978,0.506347656,16.39,0.760999978,0,0,1,0,1,1
"6461",1740498264,2.02502e+13,18.35039136,-64.69945751,6.5447,0.829408703,0.181763785,0.173661678,-0.164478306,-3.715967454,5.497786007,87.79688166,2,0.757000029,1.111754656,16.28,0.757000029,0,0,1,0,1,1
"6471",1740498265,2.02502e+13,18.3503921,-64.6994594,6.3687,0.96153151,0.192958426,0.081565001,-0.220326123,5.272625325,4.506135673,91.81819113,2,0.782999992,1.419393301,16.2,0.782999992,0,0,1,0,1,1
